0.284 (0.284)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/award/award_winning_work/awards_won./award/award_honor/award, /award/award_category/winners./award/award_honor/award_winner
0.010 (0.010)	/music/record_label/artist <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, /music/record_label/artist
0.010 (0.010)	/music/record_label/artist <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, /music/record_label/artist
0.010 (0.010)	/music/record_label/artist <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.010 (0.010)	/music/record_label/artist <-- inv_/film/film/other_crew./film/film_crew_gig/crewmember, /music/record_label/artist
0.010 (0.010)	/music/record_label/artist <-- inv_/education/field_of_study/students_majoring./education/education/major_field_of_study, /music/record_label/artist
0.010 (0.010)	/music/record_label/artist <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, /music/record_label/artist
0.010 (0.010)	/music/record_label/artist <-- inv_/base/americancomedy/celebrity_impressionist/celebrities_impersonated, /music/record_label/artist
0.009 (0.009)	/music/record_label/artist <-- inv_/education/university/local_tuition./measurement_unit/dated_money_value/currency, /music/record_label/artist
0.009 (0.009)	/music/record_label/artist <-- inv_/base/culturalevent/event/entity_involved, /music/record_label/artist
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/user/alexander/philosophy/philosopher/interests
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/distributors./film/film_film_distributor_relationship/region
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/artist/contribution./music/recording_contribution/performance_role
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/group_member/membership./music/group_membership/role
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.003 (0.003)	/film/director/film <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/instrument/family
0.003 (0.003)	/film/director/film <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/music/group_member/membership./music/group_membership/role
0.006 (0.006)	/film/film/prequel <-- inv_/film/film/language, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.006 (0.006)	/film/film/prequel <-- /film/film/prequel, inv_/time/event/locations
0.006 (0.006)	/film/film/prequel <-- /location/administrative_division/first_level_division_of, inv_/time/event/locations
0.006 (0.006)	/film/film/prequel <-- /location/administrative_division/first_level_division_of, /film/film/prequel
0.006 (0.006)	/film/film/prequel <-- inv_/film/actor/film./film/performance/film, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.006 (0.006)	/film/film/prequel <-- inv_/education/educational_degree/people_with_this_degree./education/education/major_field_of_study, inv_/music/group_member/membership./music/group_membership/group
0.006 (0.006)	/film/film/prequel <-- /film/film/prequel, inv_/government/legislative_session/members./government/government_position_held/district_represented
0.006 (0.006)	/film/film/prequel <-- inv_/time/event/locations, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.006 (0.006)	/film/film/prequel <-- inv_/people/ethnicity/languages_spoken, /film/film/prequel
0.006 (0.006)	/film/film/prequel <-- /music/group_member/membership./music/group_membership/group, /film/film/prequel
0.008 (0.008)	/language/human_language/countries_spoken_in <-- /location/location/partially_contains, inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency
0.008 (0.008)	/language/human_language/countries_spoken_in <-- /location/location/partially_contains, inv_/film/film/edited_by
0.007 (0.007)	/language/human_language/countries_spoken_in <-- inv_/film/film/film_production_design_by, /location/location/partially_contains
0.007 (0.007)	/language/human_language/countries_spoken_in <-- inv_/film/film/other_crew./film/film_crew_gig/crewmember, /location/location/partially_contains
0.007 (0.007)	/language/human_language/countries_spoken_in <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, /location/location/partially_contains
0.007 (0.007)	/language/human_language/countries_spoken_in <-- /base/americancomedy/celebrity_impressionist/celebrities_impersonated, /location/location/partially_contains
0.007 (0.007)	/language/human_language/countries_spoken_in <-- /location/location/partially_contains, inv_/music/genre/parent_genre
0.007 (0.007)	/language/human_language/countries_spoken_in <-- /location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division, inv_/film/film/edited_by
0.007 (0.007)	/language/human_language/countries_spoken_in <-- inv_/people/person/languages, /location/location/partially_contains
0.007 (0.007)	/language/human_language/countries_spoken_in <-- inv_/film/film/production_companies, /language/human_language/countries_spoken_in
0.003 (0.003)	/film/film/story_by <-- inv_/location/administrative_division/country, inv_/people/person/places_lived./people/place_lived/location
0.003 (0.003)	/film/film/story_by <-- inv_/location/hud_county_place/county, inv_/base/biblioness/bibs_location/state
0.003 (0.003)	/film/film/story_by <-- inv_/film/film/costume_design_by, inv_/base/biblioness/bibs_location/state
0.003 (0.003)	/film/film/story_by <-- inv_/location/administrative_division/country, inv_/people/person/nationality
0.003 (0.003)	/film/film/story_by <-- inv_/location/hud_county_place/county, inv_/people/person/nationality
0.003 (0.003)	/film/film/story_by <-- inv_/location/administrative_division/country, inv_/base/biblioness/bibs_location/state
0.003 (0.003)	/film/film/story_by <-- inv_/film/film_set_designer/film_sets_designed, inv_/base/biblioness/bibs_location/state
0.003 (0.003)	/film/film/story_by <-- inv_/base/biblioness/bibs_location/state, inv_/location/hud_county_place/county
0.003 (0.003)	/film/film/story_by <-- inv_/location/hud_county_place/county, inv_/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony
0.003 (0.003)	/film/film/story_by <-- inv_/location/administrative_division/first_level_division_of, inv_/people/person/nationality
0.760 (0.760)	/award/award_category/category_of <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, /award/award_category/winners./award/award_honor/ceremony
0.748 (0.748)	/award/award_category/category_of <-- inv_/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency, /award/award_category/winners./award/award_honor/ceremony
0.919 (0.919)	/award/award_category/category_of <-- /time/event/instance_of_recurring_event, /award/award_category/winners./award/award_honor/ceremony
0.730 (0.730)	/award/award_category/category_of <-- inv_/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency, /award/award_category/winners./award/award_honor/ceremony
0.673 (0.673)	/award/award_category/category_of <-- inv_/people/ethnicity/geographic_distribution, /award/award_category/winners./award/award_honor/ceremony
0.673 (0.673)	/award/award_category/category_of <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, /award/award_category/winners./award/award_honor/ceremony
0.672 (0.672)	/award/award_category/category_of <-- inv_/film/film/prequel, /award/award_category/winners./award/award_honor/ceremony
0.670 (0.670)	/award/award_category/category_of <-- inv_/base/biblioness/bibs_location/state, /award/award_category/winners./award/award_honor/ceremony
0.656 (0.656)	/award/award_category/category_of <-- inv_/location/us_county/county_seat, /award/award_category/winners./award/award_honor/ceremony
0.671 (0.671)	/award/award_category/category_of <-- inv_/education/university/fraternities_and_sororities, /award/award_category/winners./award/award_honor/ceremony
0.097 (0.097)	/location/administrative_division/country <-- /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.094 (0.094)	/location/administrative_division/country <-- /base/biblioness/bibs_location/country, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.135 (0.135)	/location/administrative_division/country <-- /location/administrative_division/country, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.089 (0.089)	/location/administrative_division/country <-- /film/film/prequel, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.084 (0.084)	/location/administrative_division/country <-- /location/administrative_division/first_level_division_of, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.078 (0.078)	/location/administrative_division/country <-- /location/administrative_division/country, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.079 (0.079)	/location/administrative_division/country <-- inv_/education/university/local_tuition./measurement_unit/dated_money_value/currency, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.078 (0.078)	/location/administrative_division/country <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.075 (0.075)	/location/administrative_division/country <-- /education/university/international_tuition./measurement_unit/dated_money_value/currency, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.075 (0.075)	/location/administrative_division/country <-- /film/film/language, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.361 (0.361)	/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, /government/legislative_session/members./government/government_position_held/district_represented
0.819 (0.819)	/government/legislative_session/members./government/government_position_held/district_represented <-- /government/legislative_session/members./government/government_position_held/district_represented, inv_/government/legislative_session/members./government/government_position_held/legislative_sessions
0.433 (0.433)	/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, /government/legislative_session/members./government/government_position_held/district_represented
0.381 (0.381)	/government/legislative_session/members./government/government_position_held/district_represented <-- /tv/tv_program/languages, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.934 (0.934)	/government/legislative_session/members./government/government_position_held/district_represented <-- /government/legislative_session/members./government/government_position_held/district_represented, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.389 (0.389)	/government/legislative_session/members./government/government_position_held/district_represented <-- /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language, /government/legislative_session/members./government/government_position_held/legislative_sessions
0.630 (0.630)	/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, /government/legislative_session/members./government/government_position_held/district_represented
0.399 (0.399)	/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency, /government/legislative_session/members./government/government_position_held/district_represented
0.371 (0.371)	/government/legislative_session/members./government/government_position_held/district_represented <-- inv_/base/biblioness/bibs_location/state, /government/legislative_session/members./government/government_position_held/district_represented
0.671 (0.671)	/government/legislative_session/members./government/government_position_held/district_represented <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /government/legislative_session/members./government/government_position_held/district_represented
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/people/deceased_person/place_of_death, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/film/film_set_designer/film_sets_designed, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/broadcast/content/artist, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/medicine/disease/risk_factors
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/music/group_member/membership./music/group_membership/group, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/government/legislative_session/members./government/government_position_held/legislative_sessions, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/user/jg/default_domain/olympic_games/sports <-- /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	/film/film/cinematography <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/prequel
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue
0.004 (0.004)	/film/film/cinematography <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/profession/specialization_of
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/base/biblioness/bibs_location/state
0.004 (0.004)	/film/film/cinematography <-- inv_/location/administrative_division/first_level_division_of, inv_/music/group_member/membership./music/group_membership/group
0.004 (0.004)	/film/film/cinematography <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency
0.839 (0.839)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /location/location/adjoin_s./location/adjoining_relationship/adjoins, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.852 (0.852)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /military/military_combatant/military_conflicts./military/military_combatant_group/combatants, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.725 (0.725)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/film/film/edited_by, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.713 (0.713)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.710 (0.710)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.707 (0.707)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.700 (0.700)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- /award/ranked_item/appears_in_ranked_lists./award/ranking/list, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.705 (0.705)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/people/deceased_person/place_of_death, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.699 (0.699)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/base/biblioness/bibs_location/country, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.696 (0.696)	/film/film/release_date_s./film/film_regional_release_date/film_release_region <-- inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /film/film/release_date_s./film/film_regional_release_date/film_release_region
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/broadcast/content/artist, inv_/film/film/language
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/language
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, inv_/film/film/language
0.003 (0.003)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/tv/tv_program/program_creator
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/actor/film./film/performance/film
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office, inv_/film/film/language
0.003 (0.003)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/location/administrative_division/country, inv_/film/film/language
0.004 (0.004)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/film/film/language, inv_/broadcast/content/artist
0.003 (0.003)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/people/deceased_person/place_of_death, inv_/film/film/language
0.003 (0.003)	/film/film/distributors./film/film_film_distributor_relationship/region <-- inv_/music/genre/parent_genre, inv_/film/film/language
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /medicine/symptom/symptom_of
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/government/political_party/politicians_in_this_party./government/political_party_tenure/politician, inv_/music/artist/track_contributions./music/track_contribution/role
0.004 (0.004)	/medicine/symptom/symptom_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /people/person/profession
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/education/university/international_tuition./measurement_unit/dated_money_value/currency, /people/person/profession
0.003 (0.003)	/medicine/symptom/symptom_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /medicine/symptom/symptom_of
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/location/hud_county_place/county, inv_/film/film/prequel
0.003 (0.003)	/medicine/symptom/symptom_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/broadcast/content/artist, /medicine/symptom/symptom_of
0.003 (0.003)	/medicine/symptom/symptom_of <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month
0.003 (0.003)	/medicine/symptom/symptom_of <-- inv_/broadcast/content/artist, /people/person/profession
0.200 (0.200)	/music/group_member/membership./music/group_membership/role <-- inv_/music/artist/track_contributions./music/track_contribution/role, /music/group_member/membership./music/group_membership/role
0.197 (0.197)	/music/group_member/membership./music/group_membership/role <-- inv_/music/performance_role/regular_performances./music/group_membership/role, /music/group_member/membership./music/group_membership/role
0.195 (0.195)	/music/group_member/membership./music/group_membership/role <-- inv_/music/performance_role/track_performances./music/track_contribution/role, /music/group_member/membership./music/group_membership/role
0.224 (0.224)	/music/group_member/membership./music/group_membership/role <-- /music/instrument/family, /music/group_member/membership./music/group_membership/role
0.221 (0.221)	/music/group_member/membership./music/group_membership/role <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /music/group_member/membership./music/group_membership/role
0.178 (0.178)	/music/group_member/membership./music/group_membership/role <-- inv_/film/director/film, /music/group_member/membership./music/group_membership/role
0.172 (0.172)	/music/group_member/membership./music/group_membership/role <-- /base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, /music/group_member/membership./music/group_membership/role
0.167 (0.167)	/music/group_member/membership./music/group_membership/role <-- inv_/music/artist/contribution./music/recording_contribution/performance_role, /music/group_member/membership./music/group_membership/role
0.159 (0.159)	/music/group_member/membership./music/group_membership/role <-- /music/performance_role/guest_performances./music/recording_contribution/performance_role, /music/group_member/membership./music/group_membership/role
0.158 (0.158)	/music/group_member/membership./music/group_membership/role <-- inv_/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee, /music/group_member/membership./music/group_membership/role
0.019 (0.019)	/base/biblioness/bibs_location/country <-- inv_/tv/tv_program/program_creator, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.019 (0.019)	/base/biblioness/bibs_location/country <-- inv_/award/award_winner/awards_won./award/award_honor/award_winner, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.018 (0.018)	/base/biblioness/bibs_location/country <-- inv_/award/award_category/winners./award/award_honor/award_winner, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.020 (0.020)	/base/biblioness/bibs_location/country <-- inv_/film/film/production_companies, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.018 (0.018)	/base/biblioness/bibs_location/country <-- inv_/people/ethnicity/people, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.017 (0.017)	/base/biblioness/bibs_location/country <-- inv_/film/film/produced_by, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.017 (0.017)	/base/biblioness/bibs_location/country <-- /organization/organization/place_founded, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.017 (0.017)	/base/biblioness/bibs_location/country <-- inv_/film/film/executive_produced_by, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.017 (0.017)	/base/biblioness/bibs_location/country <-- inv_/award/award_category/winners./award/award_honor/ceremony, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.017 (0.017)	/base/biblioness/bibs_location/country <-- inv_/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor, /location/location/adjoin_s./location/adjoining_relationship/adjoins
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/music/instrument/family
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/people/deceased_person/place_of_death
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/broadcast/content/artist
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/medicine/symptom/symptom_of
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club, inv_/influence/influence_node/influenced_by
0.003 (0.003)	/base/popstra/celebrity/breakup./base/popstra/breakup/participant <-- inv_/broadcast/content/artist, /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.031 (0.031)	/people/person/spouse_s./people/marriage/location_of_ceremony <-- inv_/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency, /people/person/spouse_s./people/marriage/type_of_union
